,titleId,title,titleType,originalTitle,startYear,runtimeMinutes,genres,moyenneVote,NombreVotes
49082,tt0161389,"Le fantôme, ma femme et moi",movie,La casa stregata,1982.0,95.0,Comedy,,
49094,tt0161485,Cap sur le danger,movie,Dead Tides,1996.0,100.0,"Action,Drama,Thriller",,
49129,tt0161849,L'enfer vert,movie,Paradiso infernale,1988.0,90.0,"Action,Adventure,Crime",,
49146,tt0161967,Le serpent a mangé la grenouille,movie,Le serpent a mangé la grenouille,1998.0,95.0,"Comedy,Drama",,
49147,tt0161970,Squale Terreur Au Large,tvMovie,Shark Attack,1999.0,95.0,"Action,Horror,Sci-Fi",,
49148,tt0161970,Shark Attack,tvMovie,Shark Attack,1999.0,95.0,"Action,Horror,Sci-Fi",,
49149,tt0161970,Alerte aux requins,tvMovie,Shark Attack,1999.0,95.0,"Action,Horror,Sci-Fi",,
49154,tt0162023,Tuvalu,movie,Tuvalu,1999.0,101.0,"Comedy,Drama,Romance",,
49155,tt0162028,Un jour,short,Un jour,1998.0,5.0,"Animation,Drama,Fantasy",,
49157,tt0162050,Yom Yom,movie,Yom Yom,1998.0,105.0,"Comedy,Drama",,
49179,tt0162334,Frogs!,tvMovie,Frog,1988.0,54.0,"Comedy,Family,Fantasy",,
49181,tt0162360,"Happy, Texas",movie,"Happy, Texas",1999.0,98.0,"Action,Comedy,Crime",,
49195,tt0162555,Le poulpe,movie,Le poulpe,1998.0,100.0,"Comedy,Crime,Thriller",,
49196,tt0162556,Pourquoi pas moi?,movie,Pourquoi pas moi?,1999.0,96.0,"Comedy,Romance",,
49198,tt0162650,Shaft,movie,Shaft,2000.0,99.0,"Action,Crime,Thriller",,
49212,tt0162766,Le Kid de la Rivière Blanche,movie,The White River Kid,1999.0,99.0,"Action,Comedy",,
49213,tt0162766,The Conmen,movie,The White River Kid,1999.0,99.0,"Action,Comedy",,
49225,tt0162897,"CSS Hunley, le premier sous-marin",tvMovie,The Hunley,1999.0,94.0,"Action,Drama,History",,
49226,tt0162909,Autour de Yana,movie,Ha-Chaverim Shel Yana,1999.0,90.0,"Comedy,Drama,Romance",,
49228,tt0162916,Le comptoir,movie,Le comptoir,1998.0,95.0,"Comedy,Drama",,
49229,tt0162916,Le comptoir de Marie,movie,Le comptoir,1998.0,95.0,"Comedy,Drama",,
49231,tt0162930,Die Hard Dracula,movie,Die Hard Dracula,1998.0,88.0,"Comedy,Horror",,
49236,tt0162952,L'examen de minuit,movie,L'examen de minuit,1998.0,100.0,"Comedy,Romance",,
49238,tt0162961,Le rock de la soucoupe volante,short,Flying Saucer Rock'n'Roll,1998.0,12.0,"Comedy,Sci-Fi,Short",,
49242,tt0162983,Raccroche !,movie,Hanging Up,2000.0,94.0,"Comedy,Drama",,
49243,tt0162984,Hard time - Coup dur,tvMovie,Hard Time,1998.0,90.0,"Action,Crime,Drama",,
49246,tt0163025,Jurassic Park III,movie,Jurassic Park III,2001.0,92.0,"Action,Adventure,Sci-Fi",,
49248,tt0163080,Le gâteau magique,movie,The Magic Pudding,2000.0,80.0,"Animation,Family,Musical",,
49251,tt0163125,Vengeance au bout du fil,movie,The Operator,2000.0,102.0,"Comedy,Drama,Thriller",,
49252,tt0163125,L'opératrice,movie,The Operator,2000.0,102.0,"Comedy,Drama,Thriller",,
49253,tt0163141,La parenthèse enchantée,movie,La parenthèse enchantée,2000.0,88.0,"Comedy,Romance",,
49256,tt0163159,Convoi,movie,Polk County Pot Plane,1977.0,90.0,"Action,Crime",,
49258,tt0163166,Quasimodo d'El Paris,movie,Quasimodo d'El Paris,1999.0,100.0,"Comedy,Crime",,
49271,tt0163375,Pleasure Planet,movie,Vicious Lips,1986.0,84.0,"Horror,Music,Sci-Fi",,
49279,tt0163494,Cobra,movie,Space Adventure Cobra,1982.0,99.0,"Action,Animation,Fantasy",,
49286,tt0163549,Billard à l'étage,tvMovie,Billard à l'étage,1996.0,89.0,"Comedy,Drama",,
49287,tt0163558,Winnie l'Ourson - Hou! Bouh! et Re-Bouh!,tvShort,Boo to You Too! Winnie the Pooh,1996.0,21.0,"Animation,Comedy,Family",,
49291,tt0163573,"Carbone 14, le film",movie,"Carbone 14, le film",1983.0,80.0,"Comedy,Documentary",,
49292,tt0163579,50 degrés Fahrenheit,movie,Chill Factor,1999.0,102.0,"Action,Adventure,Comedy",,
49296,tt0163597,Le vaisseau de l'enfer,tvMovie,Dead Fire,1997.0,92.0,"Action,Sci-Fi,Thriller",,
49297,tt0163597,2064 Dead Fire,tvMovie,Dead Fire,1997.0,92.0,"Action,Sci-Fi,Thriller",,
49298,tt0163597,Dead Fire,tvMovie,Dead Fire,1997.0,92.0,"Action,Sci-Fi,Thriller",,
49299,tt0163597,Dead Fire 2064,tvMovie,Dead Fire,1997.0,92.0,"Action,Sci-Fi,Thriller",,
49300,tt0163598,Dead Silence - Chacun son rôle,movie,Dead Silence,1991.0,95.0,"Comedy,Crime,Mystery",,
49307,tt0163651,American Pie,movie,American Pie,1999.0,95.0,Comedy,,
49327,tt0163798,Chef de famille,movie,Prostatis oikogeneias,1997.0,99.0,"Comedy,Crime",,
49330,tt0163812,Robopoussin,short,Robokip,1993.0,6.0,"Comedy,Short",,
49331,tt0163815,Alerte rouge,movie,Running Red,1999.0,92.0,"Action,Drama,Thriller",,
49333,tt0163818,Hitman,movie,Sat sau ji wong,1998.0,104.0,"Action,Comedy,Crime",,
49359,tt0163984,Blood & Bullets,movie,"Blood, Guts, Bullets and Octane",1998.0,87.0,"Action,Comedy,Crime",,
49363,tt0163989,Force noire,movie,Die Brut des Bösen,1979.0,85.0,"Action,Crime,Drama",,
49364,tt0163989,Ninja Force,movie,Die Brut des Bösen,1979.0,85.0,"Action,Crime,Drama",,
49368,tt0164008,Comme un poisson dans l'eau,movie,Comme un poisson hors de l'eau,1999.0,90.0,"Comedy,Crime,Thriller",,
49369,tt0164008,Comme un poisson hors de l'eau,movie,Comme un poisson hors de l'eau,1999.0,90.0,"Comedy,Crime,Thriller",,
49370,tt0164016,American Strike,movie,Desert Thunder,1999.0,90.0,"Action,Drama",,
49371,tt0164016,Le commando du désert,movie,Desert Thunder,1999.0,90.0,"Action,Drama",,
49381,tt0164108,La muse,movie,The Muse,1999.0,97.0,Comedy,,
49383,tt0164125,On prend la pilule et on s'éclate,movie,On prend la pilule et on s'éclate,1984.0,82.0,Comedy,,
49384,tt0164125,L'auberge des voluptés,movie,On prend la pilule et on s'éclate,1984.0,82.0,Comedy,,
49385,tt0164125,Les Petites Voraces,movie,On prend la pilule et on s'éclate,1984.0,82.0,Comedy,,
49386,tt0164125,Petits trous voraces pour sodomies sauvages,movie,On prend la pilule et on s'éclate,1984.0,82.0,Comedy,,
49391,tt0164143,Bomberman,movie,The Psychotronic Man,1979.0,90.0,"Horror,Sci-Fi",,
49399,tt0164220,La nuit des excitées,movie,I violenti di Roma bene,1976.0,88.0,Action,,
49400,tt0164221,Virtual Sexuality,movie,Virtual Sexuality,1999.0,92.0,"Comedy,Drama,Romance",,
49405,tt0164317,Achille,short,Achilles,1995.0,11.0,"Animation,Short",,
49408,tt0164336,American Kickboxer II,movie,American Kickboxer 2,1993.0,93.0,"Action,Romance,Sport",,
49410,tt0164354,L'art de la guerre de Sun Tzu,movie,Sun Bin xia shan dou pang juan,1979.0,88.0,"Action,Adventure",,
49414,tt0164370,La revanche du Chinois,movie,zen kwun do strikes in Paris,1979.0,95.0,Action,,
49415,tt0164378,Le casseur de têtes chinois,movie,Tian long di hu,1974.0,90.0,"Action,Drama",,
49417,tt0164389,Les cloches protectrices,movie,Hu hwa ling,1979.0,91.0,"Action,Drama,Fantasy",,
49419,tt0164410,Bionic Ninja,movie,Bionic Ninja,1986.0,90.0,Action,,
49420,tt0164415,La Colère du dragon,movie,Tang shan hu wei jian sha shou,1974.0,90.0,"Action,Drama",,
49421,tt0164415,Tchin... toc karaté,movie,Tang shan hu wei jian sha shou,1974.0,90.0,"Action,Drama",,
49422,tt0164424,Blood Chase - Ultime impact,movie,Blood Chase,1991.0,93.0,"Action,Thriller",,
49424,tt0164428,La rage des dragons rouges,movie,Gaksital Lyeoguichyaep,1978.0,83.0,"Action,Drama",,
49425,tt0164441,Kowata tape dans le tas,movie,Bai ma hei qi,1979.0,90.0,"Action,Comedy",,
49427,tt0164455,Le Bras de la vengeance,movie,Meng shi,1974.0,83.0,"Action,Drama",,
49428,tt0164457,La Main de fer de Chao,movie,Yi shan wu hu,1974.0,74.0,"Action,Drama",,
49429,tt0164464,La secte infernale du kung fu,movie,Mulim 18 yeogeol,1979.0,87.0,"Action,Drama",,
49431,tt0164489,Aventure au Danemark,movie,Chun man Dan Mai,1973.0,90.0,"Action,Adventure,Comedy",,
49432,tt0164489,Karaté à tout casser,movie,Chun man Dan Mai,1973.0,90.0,"Action,Adventure,Comedy",,
49433,tt0164489,Karatéka au pays de l'érotisme,movie,Chun man Dan Mai,1973.0,90.0,"Action,Adventure,Comedy",,
49434,tt0164490,"Ciao, les mecs",movie,"Ciao, les mecs",1979.0,95.0,Comedy,,
49438,tt0164521,Les Griffes mortelles de Ta-Kang,movie,Shi po tian jian,1973.0,101.0,"Action,Drama",,
49439,tt0164522,Durs combats de karaté,movie,Dang kou tan,1972.0,94.0,Action,,
49442,tt0164539,Les 7 salopards,movie,La belva dalla calda pelle,1982.0,96.0,"Action,Drama,Thriller",,
49443,tt0164539,Les Sept salopards,movie,La belva dalla calda pelle,1982.0,96.0,"Action,Drama,Thriller",,
49448,tt0164574,Ete et Ali,movie,Ete und Ali,1985.0,93.0,"Comedy,Drama",,
49453,tt0164657,Absolutely Fabulous: Mode d'emploi,tvMovie,How to Be Absolutely Fabulous,1995.0,28.0,"Comedy,Documentary",,
49454,tt0164683,À chacun son tour,tvMovie,A Saintly Switch,1999.0,88.0,"Comedy,Family,Fantasy",,
49456,tt0164699,Le garde du corps,movie,Bodigâdo Kiba,1973.0,87.0,"Action,Crime,Drama",,
49459,tt0164750,Kamikaze X-27,movie,Yakuza deka,1970.0,87.0,"Action,Crime,Drama",,
49460,tt0164750,Lady Kamikaze,movie,Yakuza deka,1970.0,87.0,"Action,Crime,Drama",,
49461,tt0164756,Mifune - Dogme III,movie,Mifunes sidste sang,1999.0,98.0,"Comedy,Drama,Romance",,
49462,tt0164802,Code Pandora,movie,The Pandora Project,1998.0,89.0,"Action,Thriller",,
49463,tt0164802,Opération Pandora,movie,The Pandora Project,1998.0,89.0,"Action,Thriller",,
49466,tt0164810,Romance de rêve,movie,Pipe Dream,2001.0,91.0,"Comedy,Romance",,
49467,tt0164835,La vengeance du léopard,movie,Xue dou,1972.0,91.0,"Action,Drama",,
49470,tt0164869,San-Antonio ne pense qu'à ça,movie,San-Antonio ne pense qu'à ça,1981.0,90.0,"Comedy,Crime,Fantasy",,
49473,tt0164876,Sex et perestroïka,movie,Sex et perestroïka,1990.0,90.0,Comedy,,
49474,tt0164879,Extermination final,movie,Sha chu chong wei,1982.0,87.0,"Action,Horror",,
49475,tt0164879,La persécution finale,movie,Sha chu chong wei,1982.0,87.0,"Action,Horror",,
49477,tt0164885,Si ma gueule vous plaît...,movie,Si ma gueule vous plaît...,1981.0,90.0,Comedy,,
49479,tt0164906,Spyder,movie,Spyder,1988.0,79.0,"Action,War",,
49480,tt0164912,Stuart Little,movie,Stuart Little,1999.0,84.0,"Adventure,Comedy,Family",,
49481,tt0164917,Spriggan,movie,Supurigan,1998.0,90.0,"Action,Adventure,Animation",,
49483,tt0164961,Vidocq,movie,Vidocq,2001.0,98.0,"Action,Crime,Fantasy",,
49486,tt0164982,La légende de Zatôichi : Le shogun de l'ombre,movie,Zatôichi abare-himatsuri,1970.0,96.0,"Action,Adventure,Drama",,
49487,tt0164982,La légende de Zatôichi: Le shogun de l'ombre,movie,Zatôichi abare-himatsuri,1970.0,96.0,"Action,Adventure,Drama",,
49492,tt0164991,Ça n'empêche pas les sentiments,movie,Ça n'empêche pas les sentiments,1998.0,100.0,Comedy,,
49505,tt0165098,Arnaque Sanglante,movie,Back to Even,1998.0,95.0,"Action,Drama,Thriller",,
49506,tt0165100,Coup d'arnaque,movie,Le bar du téléphone,1980.0,93.0,"Action,Crime,Thriller",,
49507,tt0165100,Le bar du téléphone,movie,Le bar du téléphone,1980.0,93.0,"Action,Crime,Thriller",,
49508,tt0165113,Bonsoir,movie,Bonsoir,1994.0,85.0,Comedy,,
49509,tt0165113,Bonsoir ou Le visiteur du soir,movie,Bonsoir,1994.0,85.0,Comedy,,
49510,tt0165113,Bonsoir!,movie,Bonsoir,1994.0,85.0,Comedy,,
49511,tt0165117,La Grande Revanche de Bruce Le,movie,Yan bao fu,1979.0,94.0,"Action,Adventure,Drama",,
49512,tt0165122,Le fou de Hong Kong,movie,Shui gan deng wo,1974.0,83.0,Action,,
49517,tt0165138,Challenge the Ninja,movie,Challenge of the Ninja,1986.0,86.0,Action,,
49518,tt0165138,Dragon Ninja,movie,Challenge of the Ninja,1986.0,86.0,Action,,
49519,tt0165138,Ninja Eliminator,movie,Challenge of the Ninja,1986.0,86.0,Action,,
49520,tt0165139,Nous y'en a riz le bol,movie,Meng hu chuang guan,1973.0,84.0,"Action,Drama",,
49521,tt0165152,L'Implacable Dragon chinois,movie,Yi tiao long,1973.0,88.0,"Action,Drama",,
49522,tt0165158,Chan le dragon du kung fu,movie,Zhong guo zhen da,1974.0,80.0,Action,,
49523,tt0165160,Les derniers jours du dragon,movie,Da jiao long,1974.0,101.0,"Action,Drama",,
49524,tt0165174,Le tigre du kung fu,movie,Dao hun,1977.0,91.0,"Action,Drama",,
49526,tt0165184,Arnaque a Hong Kong,movie,Zei gong ji,1975.0,89.0,Action,,
49527,tt0165185,Le dragon Noir,movie,Cosa Nostra Asia,1974.0,76.0,"Action,Crime,Thriller",,
49529,tt0165206,Bruce Le n'a pas de rival,movie,Gugje gyeonchal,1976.0,90.0,Action,,
49530,tt0165207,Les vengeurs du kung-fu,movie,Murimsa budaehaeng,1982.0,95.0,"Action,Drama",,
49532,tt0165212,Nom de code: Ninja,movie,Death Code: Ninja,1987.0,86.0,Action,,
49533,tt0165213,Les Combats sauvages de Mantis,movie,Tang Lang dou ji gong,1982.0,88.0,"Action,Adventure,Comedy",,
49536,tt0165230,Ninja Warriors,movie,Diamond Ninja Force,1988.0,92.0,"Action,Fantasy,Horror",,
49537,tt0165230,L'enfer des ninjas,movie,Diamond Ninja Force,1988.0,92.0,"Action,Fantasy,Horror",,
49539,tt0165236,Divine enfant,movie,Divine enfant,1989.0,83.0,Comedy,,
49540,tt0165245,La filleule du dragon noir,movie,Shan dong lao da,1973.0,73.0,"Action,Drama",,
49541,tt0165247,Le Tigre contre Ninja,movie,Injamun salsu,1982.0,95.0,"Action,Drama",,
49542,tt0165247,Secret Ninja: Le Tigre rugissant,movie,Injamun salsu,1982.0,95.0,"Action,Drama",,
49544,tt0165259,Les Dragons du kung-fu,movie,Long hu feng,1975.0,85.0,"Action,Drama",,
49545,tt0165270,Le Trésor du Dragon,movie,Yong li ren zhe,1978.0,84.0,"Action,Drama",,
49551,tt0165306,Les allumés du golf,tvMovie,Golf Punks,1998.0,93.0,"Comedy,Family,Sport",,
49553,tt0165309,Saké et karaté,movie,Gui ma gong fu,1978.0,89.0,"Action,Comedy",,
49558,tt0165338,Boxers contre Dragon jaune,movie,Jing tian dong di,1972.0,92.0,"Action,Drama",,
49562,tt0165362,La résurrection du dragon,movie,Li san jiao wei zhen di yu men,1977.0,96.0,"Action,Comedy,Fantasy",,
49563,tt0165366,Demon of the Lute,movie,Liu zhi qin mo,1983.0,101.0,"Action,Adventure,Comedy",,
49567,tt0165384,Le match du siècle,movie,The Match,1999.0,95.0,"Comedy,Romance,Sport",,
49571,tt0165433,Meurtre sur commande,movie,Primal Scream,1986.0,85.0,"Horror,Sci-Fi,Thriller",,
49575,tt0165456,Sabrina et les fantômes du passé,tvMovie,Sabrina Goes to Rome,1998.0,100.0,"Adventure,Comedy,Family",,
49576,tt0165465,Le Bonheur familial,movie,Semeynoe schaste,1970.0,84.0,"Comedy,Drama",,
49583,tt0165506,De retour en Europe,short,Tagasi Euroopasse,1997.0,38.0,"Animation,Comedy,Short",,
49585,tt0165525,Vas-y maman,movie,Vas-y maman,1978.0,90.0,Comedy,,
49590,tt0165555,Le karatéka démoniaque,movie,Zhui ji,1971.0,82.0,"Action,Drama",,
49601,tt0165602,Les 18 filles de bronze de shaolin,movie,Shao Lin shi ba pa tung nu,1983.0,89.0,"Action,Adventure,Comedy",,
49602,tt0165603,Ceinture rouge contre dragon blanc,movie,Shi ba ban wu yi,1977.0,89.0,"Action,Drama",,
49607,tt0165626,Archipel des amours,movie,Archipel des amours,1983.0,99.0,"Comedy,Drama",,
49608,tt0165626,Archipel des amours: 9 nouvelles cinématographiques,movie,Archipel des amours,1983.0,99.0,"Comedy,Drama",,
49610,tt0165629,Asta-seara dansam in familie,movie,Asta-seara dansam in familie,1972.0,98.0,Comedy,,
49615,tt0165655,Rock Brillantine,movie,Brillantina Rock,1979.0,95.0,"Comedy,Drama,Music",,
49617,tt0165657,Les Brésiliennes du Bois de Boulogne,movie,Les Brésiliennes du Bois de Boulogne,1984.0,82.0,Comedy,,
49629,tt0165710,Detroit Rock City,movie,Detroit Rock City,1999.0,95.0,"Adventure,Comedy,Music",,
49630,tt0165719,L'impitoyable combat du dragon d'or,movie,Dreadnaught Rivals,1982.0,90.0,"Action,Drama",,
49631,tt0165719,L'incroyable combat du dragon d'or,movie,Dreadnaught Rivals,1982.0,90.0,"Action,Drama",,
49633,tt0165734,La terreur de Shaolin,movie,Shen tui mi zong shou,1982.0,81.0,"Action,Drama",,
49634,tt0165740,Dynamite Kung Fu,movie,Long quan xiao zi,1977.0,77.0,"Action,Adventure",,
49635,tt0165741,Le jeune maître du kung-fu,movie,Long hu xuan feng,1981.0,94.0,"Action,Drama",,
49636,tt0165744,L'aigle roi,movie,Da ying wang,1978.0,88.0,"Action,Adventure",,
49637,tt0165749,La vengeance aux huit visages,movie,Ba da men pai,1976.0,78.0,"Action,Adventure",,
49638,tt0165749,Les 8 maîtres du kung fu contre les 18 hommes de bronze,movie,Ba da men pai,1976.0,78.0,"Action,Adventure",,
49639,tt0165750,Kung fu mort express,movie,Fei qin zou shou shi san xing,1979.0,90.0,"Action,Drama",,
49640,tt0165750,Les 13 coups mortels du kung fu,movie,Fei qin zou shou shi san xing,1979.0,90.0,"Action,Drama",,
49641,tt0165750,Mortel kung fu,movie,Fei qin zou shou shi san xing,1979.0,90.0,"Action,Drama",,
49660,tt0165870,Maniac Nurses,movie,Maniac Nurses,1990.0,75.0,"Action,Comedy,Horror",,
49661,tt0165874,"Rencontre, amour et sexe",movie,The Mating Habits of the Earthbound Human,1999.0,88.0,"Comedy,Sci-Fi",,
49662,tt0165895,Tueur de démons,movie,Natural Selection,1999.0,91.0,"Comedy,Horror,Thriller",,
49668,tt0165921,La primera noche de mi vida,movie,La primera noche de mi vida,1998.0,82.0,Comedy,,
49679,tt0165982,Sinbad : La Légende des sept mers,movie,Sinbad: Legend of the Seven Seas,2003.0,86.0,"Adventure,Animation,Comedy",,
49683,tt0165994,Un espion dans ma cour,movie,Treehouse Hostage,1999.0,91.0,"Adventure,Comedy,Crime",,
49684,tt0165994,Le prisonnier était dans l'arbre,movie,Treehouse Hostage,1999.0,91.0,"Adventure,Comedy,Crime",,
49688,tt0166016,La mort rôde à San Francisco,movie,The Weapons of Death,1981.0,90.0,"Action,Drama",,
49689,tt0166024,L'aigle ne pardonne pas,movie,Xue men ying zhao,1981.0,95.0,"Action,Comedy",,
49697,tt0166069,Les Aventures de Denchu Kozo,movie,Denchû kozô no bôken,1987.0,47.0,"Comedy,Horror,Sci-Fi",,
49705,tt0166090,"Babar, roi des éléphants",movie,Babar: King of the Elephants,1999.0,80.0,"Animation,Family",,
49712,tt0166112,La partouze,movie,"Bruna, formosa, cerca superdotato",1973.0,90.0,Comedy,,
49721,tt0166145,Commander,movie,Commander,1988.0,99.0,"Action,War",,
49730,tt0166171,Service compris,movie,Il domestico,1974.0,94.0,Comedy,,
49731,tt0166175,Fish and chips,movie,East Is East,1999.0,96.0,"Comedy,Drama",,
49733,tt0166192,À la recherche de Kelly,movie,Finding Kelly,2000.0,88.0,"Comedy,Family,Mystery",,
49736,tt0166204,Garfield au paradis,tvShort,Garfield in Paradise,1986.0,24.0,"Adventure,Animation,Comedy",,
49737,tt0166205,Garfield en vacances,tvShort,Garfield in the Rough,1984.0,30.0,"Adventure,Animation,Comedy",,
49738,tt0166218,Voilà Garfield,tvShort,Here Comes Garfield,1982.0,24.0,"Adventure,Animation,Family",,
49739,tt0166219,Parrain malgré lui,movie,Hoods,1998.0,90.0,"Comedy,Crime,Drama",,
49740,tt0166224,Les obsessions sexuelles d'un veuf,movie,"Le inibizioni del dottor Gaudenzi, vedovo col complesso della buonanima",1971.0,105.0,Comedy,,
49745,tt0166245,La chambre de Laura,movie,Lauran huone,1988.0,48.0,Comedy,,
49746,tt0166252,Destinataire inconnu,movie,The Love Letter,1999.0,88.0,"Comedy,Drama,Romance",,
49748,tt0166264,Le parrain a le bras long,movie,La mano lunga del padrino,1972.0,86.0,"Action,Crime",,
49750,tt0166276,"Monkeybone, bienvenue chez les Toons",movie,Monkeybone,2001.0,93.0,"Comedy,Fantasy",,
49755,tt0166314,Poruno sutâ,movie,Poruno sutâ,1998.0,98.0,"Action,Crime,Drama",,
49762,tt0166350,Gourine et la queue du renard,movie,"Solan, Ludvig og Gurin med reverompa",1998.0,76.0,"Adventure,Animation,Comedy",,
49773,tt0166396,À la santé de Ned !,movie,Waking Ned,1998.0,91.0,Comedy,7.3,29015.0
49774,tt0166396,Vieilles canailles,movie,Waking Ned,1998.0,91.0,Comedy,7.3,29015.0
49785,tt0166471,Action vérité,short,Action vérité,1995.0,4.0,"Comedy,Drama,Short",,
49803,tt0166583,Trois Tyroliens à Saint-Tropez,movie,Drei Lederhosen in St. Tropez,1980.0,91.0,Comedy,,
49804,tt0166592,La Vie sexuelle de la femme moderne,movie,Das ehrliche Interview,1971.0,91.0,"Comedy,Romance",,
49805,tt0166598,Baby Love,movie,Et si tu n'en veux pas,1976.0,91.0,Comedy,,
49806,tt0166598,Et si tu n'en veux pas,movie,Et si tu n'en veux pas,1976.0,91.0,Comedy,,
49807,tt0166598,Joëlle et Pauline,movie,Et si tu n'en veux pas,1976.0,91.0,Comedy,,
49812,tt0166614,Il vaut mieux coucher avec une sirène que de dormir la fenêtre ouverte,movie,Die fleißigen Bienen vom Fröhlichen Bock,1970.0,90.0,Comedy,,
49813,tt0166651,Hors jeu,movie,Hors jeu,1998.0,91.0,"Comedy,Drama",,
49818,tt0166674,Karate warrior,movie,Il ragazzo dal kimono d'oro,1987.0,94.0,Action,,
49826,tt0166748,Les onze mille verges,movie,Les onze mille verges,1975.0,95.0,Comedy,,
49842,tt0166813,Spirit: L'étalon des plaines,movie,Spirit: Stallion of the Cimarron,2002.0,83.0,"Adventure,Animation,Drama",7.2,90374.0
49879,tt0166948,American Rabbit,movie,The Adventures of the American Rabbit,1986.0,85.0,"Animation,Family,Fantasy",,
49882,tt0166972,"Danger, femme armée",movie,American Rampage,1989.0,86.0,"Action,Drama",,
49889,tt0167006,Art of Fighting Le film,tvMovie,Battle Spirits Ryûko no Ken,1993.0,46.0,"Action,Adventure,Animation",,
49891,tt0167020,Bananes mécaniques,movie,Bananes mécaniques,1973.0,90.0,Comedy,,
49900,tt0167059,The Book of Life,movie,The Book of Life,1998.0,63.0,"Comedy,Fantasy",,
49903,tt0167085,Le dernier guet-apens,movie,Corbari,1970.0,90.0,"Action,War",,
49911,tt0167145,Sécurité maximum,movie,Evasive Action,1998.0,91.0,"Action,Thriller",,
49913,tt0167150,L'avocat du mal,movie,Restraining Order,1999.0,95.0,"Action,Thriller",,
49914,tt0167165,Le Cabaret des filles perverses,movie,Das Frauenhaus,1977.0,79.0,"Action,Crime,Horror",,
