tconst,moyenneVote,NombreVotes
tt0925266,8.4,60837
tt0926084,7.7,631080
tt0926759,7.5,10278
tt0926762,7.3,25554
tt0929629,7.4,27063
tt0929632,7.3,118592
tt0932936,8.0,21289
tt0934320,8.5,15380
tt0934814,8.2,150943
tt0935095,7.4,13214
tt0936501,7.7,655239
tt0938341,7.5,12916
tt0942384,7.6,24899
tt0942385,7.1,468330
tt0942903,7.2,24560
tt0944947,9.2,2432627
tt0945513,7.5,567641
tt0945571,7.7,21406
tt0947176,8.4,22114
tt0947442,8.5,37479
tt0947798,8.0,859066
tt0948103,8.3,23424
tt0952682,7.1,11739
tt0953318,7.3,19555
tt0955322,7.7,25568
tt0955346,7.6,25542
tt0959337,7.3,230312
tt0959621,9.0,51749
tt0960136,7.2,12408
tt0962736,7.2,68174
tt0962826,7.9,19651
tt0964517,7.8,398910
tt0965394,7.3,23442
tt0970179,7.5,343216
tt0974077,8.3,11209
tt0976014,7.6,25437
tt0976051,7.6,268578
tt0976192,8.4,21185
tt0978759,7.1,26868
tt0978762,8.1,195998
tt0979432,8.6,211146
tt0983193,7.3,249223
tt0983213,7.5,67557
tt0983514,7.5,15199
tt0983983,8.2,18394
tt0985344,8.0,16177
tt0985699,7.1,266594
tt0986233,7.5,75220
tt0986264,8.3,217791
tt0988045,7.6,690330
tt0988108,7.9,16248
tt0988818,8.7,18272
tt0988824,8.7,197826
tt0990611,9.6,11014
tt0991178,7.6,24738
tt0993846,8.2,1686666
tt0994314,8.7,91035
tt0994365,9.7,17821
tt0995031,7.5,36083
tt0995832,8.4,61936
tt0995838,9.6,11331
tt0995839,9.4,15543
tt0995868,7.1,22100
tt0995941,7.7,12982
tt0997246,7.9,11543
tt1000252,9.8,25520
tt1000256,9.2,10818
tt1000734,7.3,14782
tt1000771,7.3,13952
tt1000777,8.4,24290
tt10009170,7.5,26028
tt10011152,8.7,10425
tt10011160,7.2,10013
tt1001482,8.0,25856
tt1001526,7.3,309925
tt10023374,9.8,78898
tt10023452,9.2,30687
tt10034602,9.7,61653
tt1004798,9.6,14839
tt10048342,8.5,616894
tt10050772,8.0,23786
tt10062292,7.8,87809
tt10062310,8.4,13131
tt10062312,8.7,12276
tt10062314,8.4,11132
tt10062318,8.4,10803
tt10062320,8.2,10467
tt10062322,8.4,10551
tt10064964,9.6,39133
tt10064968,9.5,34294
tt10069398,7.7,17677
tt1008108,8.1,11678
tt10083340,7.8,64210
tt10095582,7.1,42189
tt10098448,7.1,15675
tt10098620,7.5,14500
tt1010048,8.0,895051
tt1013753,7.5,182790
tt1013988,9.4,10240
tt1014672,7.6,12443
tt1014762,8.5,23288
tt10147644,7.8,40897
tt10155688,8.4,204983
tt10160804,7.5,230182
tt10161310,7.6,26489
tt10161312,8.0,24736
tt10161316,8.7,26431
tt10161318,8.9,26205
tt10161320,8.7,23314
tt10161330,8.6,35261
tt10161334,8.7,31815
tt10161336,7.7,29413
tt10161338,8.9,27513
tt10161340,9.0,31230
tt10161342,8.6,28019
tt1016150,7.8,273860
tt1016268,7.6,20682
tt10166574,7.5,14230
tt10166576,7.6,13170
tt10166578,8.0,11425
tt10166580,8.2,12638
tt10166582,8.0,12276
tt10166584,8.4,11935
tt10166602,8.0,23400
tt10166622,7.5,39877
tt10168312,7.3,153939
tt10183912,7.1,10432
tt10183988,8.4,13100
tt10189514,8.6,127753
tt1019454,7.4,16427
tt10199590,7.6,29513
tt10199640,7.2,12715
tt1020072,7.5,97571
tt1020773,7.2,27975
tt10214826,8.3,18109
tt10220588,8.1,16010
tt1022603,7.6,590286
tt1023114,7.3,124776
tt10231312,7.7,34626
tt10233448,8.8,100302
tt10234724,7.3,292231
tt1023490,7.2,19779
tt10236164,7.5,14151
tt10244600,8.3,30897
tt1024648,7.7,652501
tt10262630,7.6,10797
tt10262648,7.2,17322
tt10272386,8.2,213005
tt10275370,7.5,30711
tt10280296,8.3,49168
tt1028532,8.1,328281
tt1028576,7.2,31699
tt10288566,7.7,212659
tt1029235,7.3,30810
tt10293938,7.5,95521
tt10295212,8.3,132362
tt10313066,7.5,13736
tt10314462,8.1,18627
tt1031477,9.4,13365
tt1032132,9.5,10192
tt10322274,7.4,26644
tt10323338,7.3,25423
tt10324144,8.1,38530
tt10324164,8.4,11510
tt10327354,7.7,24957
tt1032755,7.2,270689
tt1032821,7.4,13078
tt1032846,7.9,64673
tt1032856,7.5,14429
tt10332508,8.6,24790
tt1033575,7.3,256288
tt1034007,7.6,39988
tt10341034,7.2,17906
tt1034303,7.1,158672
tt10366206,7.6,376995
tt10366460,8.0,178275
tt10370710,7.7,110938
tt10380768,7.5,17219
tt10384744,7.2,13618
tt1038988,7.4,207147
tt10399902,7.9,20574
tt10405370,8.2,32206
tt10414808,8.8,15504
tt10431500,8.2,59235
tt10433100,9.7,20850
tt10436228,7.5,12361
tt1043813,7.5,116295
tt1044632,9.6,17723
tt10454716,8.8,13641
tt10454722,9.0,13609
tt10454726,9.4,14989
tt10454732,9.2,13662
tt10454734,9.5,17343
tt1045658,7.7,759421
tt10457652,9.1,13519
tt10457654,9.4,16588
tt10466872,7.3,55028
tt10468230,8.1,14779
tt10478714,9.3,10575
tt1049413,8.3,1181503
tt1051220,7.1,65056
tt10515086,8.0,11556
tt10515526,7.5,19090
tt10515852,7.7,10171
tt10516352,7.4,18573
tt10516984,7.6,13990
tt1051906,7.1,271109
tt1051907,7.8,24966
tt10521092,7.1,39209
tt10530176,7.1,48518
tt10530900,9.1,26373
tt10534500,8.8,16737
tt10540276,7.6,13394
tt10541088,9.0,71764
tt1054352,9.6,19275
tt1054485,7.1,25565
tt1054486,7.2,22231
tt1054487,7.2,19751
tt1054580,7.3,14884
tt1054724,8.6,37806
tt1054725,8.7,36490
tt1054726,8.2,35091
tt1054727,8.3,34469
tt1054728,9.3,40432
tt1054729,8.8,35267
tt1055053,9.6,18377
tt1055238,8.2,10394
tt10554232,8.1,82136
tt10554898,8.7,11403
tt10562854,9.4,13250
tt10573624,8.4,10424
tt10573626,9.2,12484
tt10574236,7.6,39452
tt10574558,7.7,157633
tt1057500,7.3,171262
tt10577736,7.6,26305
tt10579952,7.4,86346
tt10582302,7.3,58834
tt10584608,7.6,15173
tt10590066,8.6,20020
tt1059475,7.8,19068
tt10611608,7.4,10990
tt10612922,7.1,35199
tt10623646,7.3,12590
tt10627720,7.4,13659
tt10633456,7.4,103982
tt1063669,7.6,118552
tt10638036,8.5,86989
tt10638522,7.1,183844
tt10640346,7.1,193624
tt1064899,8.0,36253
tt1064932,7.1,46350
tt1065073,7.9,375212
tt10655676,8.2,15090
tt10655678,8.2,14595
tt10655680,7.3,14752
tt10655682,8.8,14317
tt10655686,8.0,13542
tt10655690,8.0,11462
tt10655692,9.5,17978
tt10655694,7.7,11209
tt10655696,9.0,13037
tt10666364,8.1,17003
tt1068646,7.5,37009
tt1068649,7.6,20905
tt10687116,7.3,18066
tt10691770,8.1,14147
tt1069238,8.0,56351
tt10698464,8.8,12994
tt10698680,8.2,158735
tt10701074,7.6,37694
tt10706602,8.1,13922
tt1070874,7.7,200287
tt10717738,7.9,10197
tt10732104,7.5,13300
tt1073241,7.1,40828
tt1073507,8.2,38290
tt1073510,8.0,18616
tt1073664,9.0,21244
tt1073668,9.1,20742
tt1074206,7.2,12906
tt1074638,7.8,750657
tt1075110,7.3,11759
tt10758074,7.2,11036
tt1077248,7.8,13671
tt1078188,7.6,39624
tt10783086,9.2,45967
tt1078588,7.3,100938
tt10786774,7.7,19775
tt10795658,7.8,118781
tt10801534,8.7,15555
tt10802170,8.5,29205
tt10810424,8.3,28535
tt10811166,8.5,576296
tt10813940,7.4,91039
tt10834220,7.6,59202
tt1083452,7.3,104243
tt10837476,7.8,11945
tt10847306,8.0,13084
tt10850932,8.7,50917
tt10855768,7.1,67744
tt1086191,8.1,13051
tt10869778,7.9,22732
tt10872600,8.2,951422
tt10875696,7.3,20275
tt1087578,7.9,19814
tt10883092,9.8,24162
tt10883506,7.6,10945
tt10888876,7.4,12751
tt10888878,7.2,65049
tt10895556,7.2,12704
tt10895576,7.8,44691
tt10906308,9.3,15118
tt1091191,7.5,315666
tt10915286,7.6,18295
tt1091909,8.2,19133
tt10919240,8.0,14633
tt10919420,8.0,662817
tt1093370,7.9,61989
tt1093824,7.7,19699
tt1094229,8.4,21271
tt1094249,7.2,36806
tt1094581,9.1,23093
tt10948718,7.1,11525
tt10970552,7.4,137181
tt10975574,8.3,14048
tt10982034,8.0,14092
tt1098227,7.6,26180
tt10986222,7.3,41239
tt10986410,8.8,400252
tt11000902,7.8,45731
tt11006864,8.1,29201
tt11007006,8.9,20737
tt11016042,8.1,61019
tt11028174,9.9,25638
tt11032374,8.2,83950
tt1103987,7.9,55777
tt11041332,7.7,106077
tt11043488,8.1,25563
tt11043632,7.6,14314
tt11052470,8.5,11182
tt11070216,8.3,18556
tt11079148,7.7,28414
tt11079892,9.7,17905
tt11083552,7.1,224623
tt11083696,7.4,21208
tt11092142,7.1,11411
tt11093718,7.5,12945
tt1109624,7.3,147415
tt11107074,7.8,11081
tt11110622,7.4,12767
tt11121664,7.1,11325
tt11126994,9.0,394791
tt11127680,7.5,49854
tt1113829,8.1,12988
tt11147852,8.0,13337
tt11150494,8.8,29923
tt11150912,7.3,10233
tt11156952,8.2,10659
tt11165002,7.5,15704
tt11171932,8.1,22443
tt11171954,8.3,21675
tt11171978,9.5,40610
tt11172000,8.1,20860
tt11172012,8.5,21339
tt11172022,9.6,44533
tt11172054,8.6,23500
tt11173006,7.3,10182
tt1117385,7.4,86220
tt1117666,7.3,11797
tt1118511,7.6,20744
tt1118804,8.2,15747
tt11192306,7.8,46596
tt1119644,8.4,264030
tt1119646,7.7,886993
tt11198330,8.3,475905
tt11198334,8.7,79174
tt11198336,8.3,63120
tt11198338,8.7,64397
tt11198340,8.4,53992
tt11198342,8.8,54639
tt11198346,8.0,48288
tt11198348,9.1,54124
tt11198350,9.3,59764
tt11198352,8.7,46755
tt11198354,9.2,47172
tt11198810,7.3,46742
tt11204260,8.1,27347
tt1120985,7.3,218578
tt11212276,7.7,32828
tt1121794,7.7,19053
tt11218290,7.2,16261
tt1121977,7.2,13082
tt11228748,8.1,18144
tt11233960,7.1,123736
tt11239552,8.1,22765
tt1124035,7.1,235458
tt1124052,7.7,12083
tt1124373,8.5,340123
tt11247158,8.4,48961
tt11252254,7.9,18815
tt1125798,9.0,25684
tt1125849,7.9,325729
tt11271038,7.1,148126
tt1127708,9.1,15392
tt1127715,7.5,34575
tt11277244,8.5,15589
tt11278476,7.2,12089
tt11280740,8.7,315673
tt1128075,8.0,16897
tt11281220,8.5,13203
tt11286314,7.2,639972
tt11290880,8.3,15818
tt11294360,9.9,24043
tt11301642,8.4,30880
tt11307176,7.4,10784
tt1130884,8.2,1549358
tt11311302,7.4,66970
tt11314148,7.6,25337
tt11316270,7.7,11782
tt11316276,7.6,11465
tt11316280,8.5,12230
tt11317142,7.1,38545
tt1131729,7.3,118333
tt1131748,7.8,28011
tt11318602,8.0,66101
tt1132290,7.6,59440
tt11322920,8.0,11660
tt11324406,7.1,37266
tt1132620,7.8,226870
tt1132623,7.5,31191
tt11327514,7.3,24025
tt11337862,8.0,66849
tt11337908,8.3,111921
tt11343600,7.1,20479
tt1135300,7.7,52881
tt1136608,7.9,735529
tt11374902,7.4,19893
tt11375428,8.1,17846
tt11379026,7.9,41123
tt11379456,7.4,20285
tt11382384,7.8,30838
tt1138475,8.2,10652
tt11388580,7.4,25965
tt11389748,7.6,18691
tt11393148,7.7,11561
tt1139328,7.2,174090
tt11396310,8.2,11041
tt1139797,7.8,233368
tt11398870,8.2,23642
tt1140100,7.3,16379
tt11407524,8.5,21998
tt11422728,8.0,14657
tt11464826,7.6,92072
tt11475228,7.3,19991
tt1147691,7.9,13261
tt1149361,7.1,31707
tt1149362,7.8,79779
tt1149608,7.7,10462
tt1151309,7.5,13975
tt11525188,7.2,13192
tt11527058,7.7,18500
tt1152758,8.5,43172
tt1152850,7.1,20398
tt11536424,7.4,17273
tt11555492,8.0,90388
tt1155592,7.7,59772
tt11563598,7.4,81774
tt11563692,8.0,15776
tt1156398,7.5,645313
tt11564258,7.4,16128
tt11564570,7.1,476345
tt1156466,7.3,46168
tt1157605,7.9,17123
tt11580854,8.5,26762
tt11581174,8.0,24418
tt1160419,8.0,956368
tt11609034,7.2,46013
tt11609042,8.1,45913
tt11609048,7.7,38597
tt11612120,7.2,38238
tt11620828,9.6,11863
tt11630814,8.7,22595
tt11630828,9.8,62783
tt11639414,8.2,27776
tt11639952,8.0,30719
tt11646832,7.7,18894
tt11649104,7.1,12340
tt1164999,7.4,96429
tt11650328,8.1,14419
tt11654982,7.6,12903
tt11655000,7.7,11414
tt11655010,7.7,10992
tt11655020,7.9,10664
tt11655028,7.9,10578
tt11655040,8.1,10676
tt11655050,8.4,12999
tt11655202,7.5,70062
tt11656892,7.6,22556
tt11657662,7.2,53455
tt1166100,7.4,69246
tt11663228,7.1,40335
tt1166827,8.1,50879
tt11680642,8.5,15308
tt11685912,7.1,44430
tt11691684,8.5,16810
tt11691774,8.1,185873
tt1170358,7.8,731762
tt11703710,7.4,34676
tt11712058,8.2,61130
tt1171701,8.0,36248
tt11725900,7.6,10699
tt11729298,7.1,26376
tt1173427,7.4,15691
tt1173745,7.5,16699
tt11737520,8.3,174143
tt11743610,7.9,114856
tt1174730,7.3,32986
tt1174732,7.2,139726
tt11748808,9.0,18876
tt11748904,8.3,14306
tt11758442,8.3,12669
tt11758446,7.7,11885
tt11758452,8.0,11636
tt11758462,8.9,19479
tt11758464,8.5,11378
tt11758476,8.5,11236
tt11758482,9.1,20392
tt11761194,8.1,10860
tt11768948,7.8,22845
tt11771270,7.8,31593
tt11772746,7.9,16825
tt11775988,8.3,19460
tt11777738,7.5,31508
tt1178180,7.8,17195
tt11783338,7.7,16286
tt1178522,8.2,11060
tt1178618,7.8,17019
tt1178663,7.1,78086
tt11790780,7.9,15880
tt11794812,7.2,26460
tt1179933,7.2,371219
tt1180583,8.2,15103
tt11808942,7.4,15490
tt11809034,7.2,11445
tt11813216,7.7,278765
tt11815682,8.2,52357
tt11816814,7.4,33283
tt1181833,8.5,12551
tt11822998,8.1,14675
tt11823076,7.5,89383
tt1182345,7.8,386237
tt11828492,7.3,13449
tt1182937,7.2,56103
tt11833648,7.9,12058
tt11834150,7.2,19432
tt1183865,7.2,30026
tt1183919,7.9,14775
tt11846996,7.4,29803
tt11847842,7.1,32677
tt11854694,8.6,38937
tt1185616,8.0,61742
tt1185836,7.1,36307
tt11860740,7.2,15665
tt1186356,7.8,15594
tt1186373,7.2,19231
tt11866324,7.1,248896
tt1186830,7.1,74710
tt1187043,8.4,458506
tt1188996,7.9,119656
tt1189073,7.6,174091
tt11893274,7.4,14187
tt1189340,7.3,262251
tt11897688,7.4,13560
tt11899030,7.4,16643
tt1190536,7.4,53279
tt1190539,7.8,76597
tt11905462,7.6,13085
tt1190634,8.6,776660
tt1190689,7.9,30689
tt1190722,8.5,11283
tt1191111,7.2,91549
tt11912196,8.5,68292
tt1192169,7.5,16644
tt1192628,7.3,305250
tt1193138,7.4,355329
tt1194238,7.2,20291
tt11947248,7.1,16759
tt11947418,7.6,13102
tt11950074,7.9,21002
tt11950082,8.1,18320
tt11950090,7.8,16099
tt11950096,7.5,18646
tt11950098,8.8,22517
tt11957006,9.1,117591
tt11961378,7.4,10116
tt1196946,8.2,212013
tt1197624,7.4,333953
tt11979940,8.3,22484
tt1198156,7.3,27476
tt11989890,8.9,35388
tt1199099,7.9,90313
tt11991748,7.4,11620
tt11992526,8.9,10038
tt11997262,8.9,17507
tt11997264,9.0,18061
tt1199781,9.1,14150
tt12004706,9.0,102815
tt12005128,7.3,23737
tt1201133,9.0,27529
tt1201607,8.1,997363
tt12037194,7.5,287057
tt1204264,9.8,11927
tt1204265,9.9,20082
tt1204340,7.5,34581
tt1204342,7.1,98954
tt1205438,9.2,10399
tt1205440,9.4,12013
tt1205489,8.1,839222
tt12063450,8.3,11102
tt12074628,8.5,21370
tt1208128,9.1,11053
tt1208129,9.3,11723
tt1210166,7.6,486555
tt1211837,7.5,843122
tt1212450,7.2,258676
tt1213218,7.3,10783
tt1213641,7.3,210094
tt1214085,7.7,15539
tt1216108,9.7,13359
tt1216109,9.7,12166
tt1216487,7.1,100146
tt1216496,7.7,76502
tt1217209,7.1,461924
tt1217637,7.1,10078
tt12187028,9.1,23014
tt12187032,9.7,37792
tt12187034,8.1,19777
tt12187036,8.6,20320
tt12187038,8.2,19324
tt12187040,9.9,64962
tt12187042,9.4,29249
tt12187044,9.8,44432
tt12187048,8.5,27204
tt12187072,7.4,20821
tt12187284,9.4,25023
tt12188568,9.0,29390
tt12188572,9.4,31368
tt1219024,8.1,181056
tt1219289,7.4,629733
tt12197698,8.1,21355
tt1219817,7.6,10119
tt1220617,8.4,97877
tt1220719,8.0,238508
tt1224142,7.2,10411
tt12247528,7.1,21481
tt12262116,7.8,73682
tt1226240,7.1,15624
tt1226271,7.5,47188
tt1226774,7.4,62999
tt1226837,7.4,114445
tt1227926,8.4,44657
tt1228987,7.1,130433
tt1229238,7.4,543408
tt1229360,7.6,13798
tt1229413,7.2,23831
tt1229822,7.3,95565
tt1230165,7.7,23171
tt1230180,8.5,16099
tt1230385,7.3,23864
tt12304420,7.3,15337
tt12312250,7.1,30547
tt12312450,8.3,17746
tt1232207,7.4,44291
tt1232244,8.6,31975
tt1232245,8.4,29410
tt1232246,8.9,30275
tt1232247,9.3,34100
tt1232248,9.2,33340
tt1232249,9.3,36543
tt1232250,8.3,30674
tt1232251,8.2,30732
tt1232252,8.2,29963
tt1232253,8.8,32807
tt1232254,8.6,30202
tt1232255,9.2,35791
tt1232256,9.2,33968
tt1232320,7.4,28023
tt12327578,8.3,64489
tt1232776,7.3,66668
tt1232829,7.2,623110
tt1233381,7.3,23608
tt12343534,8.5,153885
tt1235099,8.0,131734
tt1235166,7.8,104968
tt1235547,8.2,27930
tt1235841,7.5,16765
tt12361178,8.4,43005
tt12361974,7.9,455898
tt12369754,8.5,11164
tt1238834,7.5,10267
tt12392496,7.9,11261
tt12392504,9.2,164737
tt12396812,9.0,16533
tt12405230,7.6,19254
tt12411074,8.0,75138
tt1241195,7.6,11789
tt12415546,8.4,12396
tt1242422,7.6,72492
tt1242460,7.4,174623
tt1242545,7.1,18361
tt12439466,7.3,23801
tt1244668,7.2,41678
tt1244754,7.2,47322
tt12448030,7.7,16552
tt1245104,8.3,26331
tt12451520,8.6,40918
tt1245384,8.6,13018
tt12472554,7.7,18489
tt1247462,9.2,11435
tt1247463,9.0,10882
tt1247464,8.8,10008
tt1247465,9.1,12033
tt1247467,8.8,10214
tt1247468,9.4,11013
tt1247470,9.5,12285
tt12477480,7.3,62017
tt1248736,9.7,17931
tt12496734,8.3,14426
tt1250777,7.6,609106
tt12557670,8.6,14163
tt12557682,8.6,13898
tt12557686,8.8,14092
tt12557688,9.2,15433
tt12557694,9.0,14784
tt12557700,9.4,19219
tt12557704,9.6,26507
tt1255913,7.8,35436
tt1255953,8.3,227638
tt12567088,7.2,20466
tt1259014,7.5,36004
tt12590266,8.3,103752
tt12593682,7.3,492457
tt1260502,7.8,15635
tt1260581,7.1,10057
tt1261047,8.0,16554
tt12614214,7.3,23516
tt12618926,7.1,38555
tt12621156,7.2,10416
tt1262426,7.5,161379
tt1263670,7.2,96832
tt12637874,8.3,313287
tt1264904,7.1,14545
tt1266020,8.6,302809
tt1266029,7.1,40125
tt1267296,8.8,11010
tt12677870,7.7,11440
tt12680684,7.3,52125
tt12682218,8.0,31759
tt12701270,7.4,20745
tt1270798,7.7,746526
tt12708542,7.8,61473
tt12714854,8.5,31083
tt12731980,7.3,40766
tt1274295,7.4,18627
tt12758060,7.4,97104
tt12759100,8.2,15877
tt1276104,7.4,617101
tt1276419,7.5,52706
tt12768990,7.9,14462
tt12772748,9.2,16793
tt12772884,8.6,10026
tt1277737,7.9,22499
tt1278449,7.1,10050
tt1278469,8.2,34752
tt12789558,7.2,97822
tt1279024,7.9,20953
tt1279972,8.3,16431
tt12801262,7.4,210068
tt1280558,8.1,84131
tt1280822,7.5,21626
tt12809988,7.7,75971
tt12810166,9.1,35283
tt12818328,7.6,12827
tt1282022,9.1,33562
tt1282139,7.9,13028
tt1285016,7.8,790410
tt1285241,7.1,59876
tt1285482,7.6,21513
tt1286039,7.6,54507
tt1286126,7.4,47175
tt1286537,7.8,52828
tt1286677,7.6,16598
tt12867810,8.0,17047
tt1287878,7.8,14183
tt12879418,7.9,11348
tt12887536,7.4,10666
tt12888462,8.1,67771
tt1289403,7.3,55622
tt1289406,7.2,93034
tt1291465,7.1,19578
tt1291584,8.1,514402
tt12920838,8.1,30889
tt1292594,8.1,10022
tt1292703,7.7,18583
tt12940504,7.8,38396
tt1295085,7.4,18717
tt12981670,7.8,26059
tt12981672,8.7,25842
tt12981674,8.3,23604
tt12984026,9.2,14221
tt12987894,7.2,35415
tt1299365,7.9,16521
tt1299368,8.5,30106
tt1300854,7.1,932102
tt13016388,7.5,164354
tt1302006,7.8,453195
tt1302011,7.3,339392
tt13022984,7.4,15219
tt13024830,8.2,17347
tt13024974,8.2,10746
tt13028258,7.6,26497
tt13052856,9.3,35168
tt13052868,9.1,27358
tt13052876,8.9,24739
tt13052880,9.8,63963
tt13056052,7.1,19071
tt1305797,7.2,31944
tt1305806,8.2,232703
tt1305826,8.6,123298
tt13062136,8.3,14058
tt13062500,7.5,32613
tt13066182,7.1,15646
tt1306980,7.6,347974
tt1308667,8.4,11076
tt13087796,7.1,14194
tt13097932,7.5,34481
tt1310121,9.8,13007
tt13103134,8.0,19501
tt13106186,7.7,19463
tt13106188,7.8,17223
tt13106190,8.8,22337
tt13106194,7.7,16759
tt13106212,8.4,13367
tt13111040,8.6,45976
tt13111078,7.8,73432
tt13119450,9.5,21785
tt1312171,7.8,303663
tt1313092,7.2,61966
tt1313104,8.4,52351
tt13131350,7.1,25301
tt13138834,8.2,30090
tt13146488,8.3,148102
tt1315981,7.5,120229
tt13159924,7.7,122840
tt1316540,7.7,20237
tt1316554,7.6,10318
tt1318514,7.6,592724
tt13196080,7.8,29521
tt1319690,7.3,10142
tt1319735,7.2,24355
tt1319900,7.2,10740
tt1320082,7.5,18934
tt13204490,7.4,19488
tt13206926,7.8,11688
tt13207736,7.8,192757
tt13210838,8.0,162023
tt1321510,7.2,54271
tt1321865,7.6,14728
tt1322269,7.2,97556
tt1322385,7.5,12114
tt1322867,9.7,53605
tt13229894,7.1,26509
tt13231544,7.7,17252
tt1323508,8.2,13411
tt1323594,7.6,610148
tt13238346,7.8,152107
tt1324059,7.6,35860
tt1326972,7.5,25975
tt1327035,7.9,33167
tt13273826,8.0,13408
tt13274038,8.0,20222
tt1327773,7.2,121923
tt13280064,8.6,13358
tt13280468,9.0,10100
tt13280474,9.3,11850
tt13293588,8.2,29082
tt13299890,8.1,10711
tt13304410,7.4,24690
tt13304700,8.1,14716
tt13309742,8.7,91044
tt13317582,7.8,12458
tt1332030,7.5,10670
tt1332128,8.2,18850
tt1332134,7.4,20415
tt1333667,7.6,10464
tt1334260,7.1,156689
tt1334585,7.5,13112
tt1334722,8.2,13182
tt13349716,7.6,16108
tt13352968,7.2,41649
tt13361448,7.3,25238
tt13365348,7.3,64123
tt13366604,7.2,20400
tt13391710,8.3,19084
tt13393872,8.0,12234
tt13399816,7.7,11619
tt13400006,8.6,13110
tt1340107,7.6,42518
tt13406094,8.0,276144
tt13409432,8.4,13904
tt13411248,8.2,11618
tt1341167,7.3,88288
tt13424090,7.7,11080
tt13424092,7.9,10918
tt13424094,8.9,13633
tt13424096,8.9,13383
tt13424098,9.7,29830
tt13429870,7.6,21410
tt1343092,7.2,620660
tt1343097,7.3,76014
tt13433812,8.4,34538
tt1343703,7.4,10854
tt1343727,7.1,304875
tt13439668,8.2,19309
tt1344204,8.3,61483
tt13443470,8.0,416108
tt13444408,8.0,17303
tt13453006,7.1,39817
tt1345777,7.3,11176
tt1345836,8.4,1913089
tt13492374,7.1,11378
tt1349460,9.3,30027
tt1349938,7.8,27200
tt1353056,8.5,24653
tt1355546,7.6,12077
tt1355642,9.1,221036
tt13580784,7.3,24691
tt1358522,8.2,149020
tt13586908,8.6,40669
tt13605712,8.9,40502
tt13605714,9.8,87677
tt1360860,7.9,59162
tt13609680,8.6,17573
tt13611850,9.2,41422
tt1361566,8.2,11967
tt13616990,8.3,75573
tt13622776,7.5,130249
tt13622790,7.7,17936
tt13623580,8.3,26704
tt13623608,7.1,15474
tt13634792,8.6,14484
tt13636426,7.4,26538
tt13643704,7.3,10597
tt13649036,7.6,12955
tt13649112,7.7,174532
tt13649396,7.5,15791
tt1365050,7.7,89160
tt13651632,7.5,32284
tt13655456,7.4,21243
tt13659418,7.3,42112
tt13661118,8.8,12621
tt1366312,8.1,18616
tt13664684,7.9,64732
tt13668894,7.1,199610
tt13669018,7.6,16668
tt13669028,7.3,21131
tt13675832,9.0,29217
tt13694628,7.1,11658
tt13701034,9.5,11895
tt1370334,7.7,15810
tt13706018,8.3,50534
tt13707622,8.2,16331
tt1371111,7.4,381170
tt1371155,7.1,16379
tt13718450,8.2,10865
tt13720112,7.8,19446
tt13729648,7.1,26254
tt1373156,7.1,14725
tt1375666,8.8,2682513
tt13776690,8.3,22062
tt13776714,8.9,24272
tt13778978,8.3,24044
tt1379182,7.1,117189
tt13801574,8.1,16428
tt13802576,7.4,28588
tt13819632,9.8,89304
tt13820580,8.7,18376
tt13820582,8.4,16912
tt13820658,7.2,25532
tt13833688,7.6,246302
tt13833978,7.8,81846
tt13834702,7.3,16902
tt13840822,7.5,25841
tt13841076,7.6,15119
tt13841820,7.9,21971
tt13841824,8.4,24743
tt13847540,8.5,18392
tt13847542,7.8,15611
tt13847564,7.6,16787
tt13847622,7.6,14859
tt13847624,9.1,20112
tt13847652,8.0,14553
tt13847656,8.2,14519
tt13847926,8.5,14825
tt13847928,9.5,22378
tt13848060,8.4,13704
tt13848062,9.2,17069
tt13854248,9.1,13412
tt13857684,9.7,113779
tt13868972,8.8,19377
tt1386932,7.5,113946
tt13875494,7.1,21733
tt13880104,7.4,12986
tt13885428,7.4,10370
tt1389371,7.9,11334
tt13899566,8.3,18202
tt13907662,9.4,48211
tt13911284,8.1,20351
tt13911628,8.2,49074
tt13918776,7.4,141501
tt1392170,7.2,1043115
tt1392190,8.1,1165160
tt1392214,8.2,871409
tt1393746,7.5,10035
tt13948762,7.7,19312
tt1395054,7.4,19255
tt1396226,7.3,17717
tt1396484,7.3,643907
tt13971296,8.9,37585
tt1398426,7.8,227069
tt13984270,7.2,11872
tt13989258,8.5,34026
tt1398941,7.1,26252
tt13991232,8.7,142500
tt13994572,7.4,12145
tt13996128,8.8,32371
tt1399664,8.0,110789
tt1399683,7.1,154472
tt14002046,7.6,13926
tt14016500,7.3,49270
tt14022350,7.7,10817
tt14026060,8.9,33122
tt14034966,7.5,10726
tt1403865,7.6,367055
tt14039582,7.5,72477
tt1403981,7.1,159455
tt14045250,9.5,12447
tt14048850,8.9,18432
tt1405406,7.7,366812
tt1405810,7.2,13804
tt14069590,7.7,22945
tt1407064,8.6,12239
tt14075350,8.3,16363
tt14077386,7.9,11956
tt14077394,7.8,10073
tt14077406,8.3,10023
tt14079374,7.7,31996
tt1408101,7.7,504054
tt1409055,8.3,26697
tt14093766,9.5,41592
tt1410063,7.5,57109
tt14107554,7.4,62249
tt14114802,7.2,81226
tt1411541,9.6,13548
tt14115938,7.8,10685
tt1412386,7.2,102013
tt14132418,9.7,45284
tt14134628,9.5,39283
tt14134634,9.4,38700
tt14134754,9.5,12378
tt14143312,9.6,41689
tt14152756,8.1,34997
tt14153080,7.1,26789
